"","frames_relative_to_switch","sister","Position","hurp","Position_dx"
"568",0,"trailing",10,0.662426374061874,0.936
"569",0,"trailing",11,0.655469812747232,1.04
"570",0,"trailing",12,0.649246656113304,1.144
"571",0,"trailing",13,0.643204490761469,1.248
"572",0,"trailing",14,0.640374778445232,1.352
"573",0,"trailing",15,0.633926105886211,1.456
"574",0,"trailing",16,0.629167820464138,1.56
"575",0,"trailing",17,0.624499538465959,1.664
"576",0,"trailing",18,0.619643724367424,1.768
"577",0,"trailing",19,0.615124892181479,1.872
"578",0,"trailing",20,0.612051057265682,1.976
"579",0,"trailing",21,0.606803902776855,2.08
"580",0,"trailing",22,0.598470509214207,2.184
"581",0,"trailing",23,0.596238526270007,2.288
"582",0,"trailing",24,0.591157009295512,2.392
"583",0,"trailing",25,0.584977019910775,2.496
"584",0,"trailing",26,0.581217877837407,2.6
"585",0,"trailing",27,0.57788761977264,2.704
"586",0,"trailing",28,0.574048245075608,2.808
"587",0,"trailing",29,0.569994655378872,2.912
"588",0,"trailing",30,0.568170284613539,3.016
"589",0,"trailing",31,0.565808094788563,3.12
"590",0,"leading",1,0.568957844767551,0
"591",0,"leading",2,0.57422207458266,0.104
"592",0,"leading",3,0.58306138058477,0.208
"593",0,"leading",4,0.590230247435885,0.312
"594",0,"leading",5,0.597290589587292,0.416
"595",0,"leading",6,0.603943504578548,0.52
"596",0,"leading",7,0.608801465815778,0.624
"597",0,"leading",8,0.614292128105497,0.728
"598",0,"leading",9,0.617272962867118,0.832
"599",0,"leading",10,0.622885115287485,0.936
"600",0,"leading",11,0.624513518585965,1.04
"601",0,"leading",12,0.628482638433915,1.144
"602",0,"leading",13,0.62803099181707,1.248
"603",0,"leading",14,0.628439267232192,1.352
"604",0,"leading",15,0.626804301249865,1.456
"605",0,"leading",16,0.627115730757059,1.56
"606",0,"leading",17,0.627492731092485,1.664
"607",0,"leading",18,0.625714477146351,1.768
"608",0,"leading",19,0.623672758653558,1.872
"609",0,"leading",20,0.620134186792788,1.976
"610",0,"leading",21,0.619017969215212,2.08
"611",0,"leading",22,0.619854699434127,2.184
"612",0,"leading",23,0.617904186520647,2.288
"613",0,"leading",24,0.614966136151399,2.392
"614",0,"leading",25,0.613616741451437,2.496
"615",0,"leading",26,0.610129077038916,2.6
"616",0,"leading",27,0.607194397915551,2.704
"617",0,"leading",28,0.603900490005131,2.808
"618",0,"leading",29,0.601058085535388,2.912
"619",0,"leading",30,0.599022374861018,3.016
"620",0,"leading",31,0.597118877865421,3.12
"621",1,"trailing",1,0.567853224754578,0
"622",1,"trailing",2,0.576232015401804,0.104
"623",1,"trailing",3,0.589935751638998,0.208
"624",1,"trailing",4,0.60777882075035,0.312
"625",1,"trailing",5,0.626650208067085,0.416
"626",1,"trailing",6,0.642570243746359,0.52
"627",1,"trailing",7,0.653988162543671,0.624
"628",1,"trailing",8,0.660087185722121,0.728
"629",1,"trailing",9,0.660004504049816,0.832
"630",1,"trailing",10,0.656809306124868,0.936
"631",1,"trailing",11,0.652337091794722,1.04
"632",1,"trailing",12,0.646556849955686,1.144
"633",1,"trailing",13,0.63987558078001,1.248
"634",1,"trailing",14,0.635087569936499,1.352
"635",1,"trailing",15,0.628870271341663,1.456
"636",1,"trailing",16,0.622782389486001,1.56
"637",1,"trailing",17,0.616733760355533,1.664
"638",1,"trailing",18,0.610694429128071,1.768
"639",1,"trailing",19,0.604649686782653,1.872
"640",1,"trailing",20,0.600531365387847,1.976
"641",1,"trailing",21,0.595927291874906,2.08
"642",1,"trailing",22,0.590520930855003,2.184
"643",1,"trailing",23,0.585910066158467,2.288
"644",1,"trailing",24,0.580665367523849,2.392
"645",1,"trailing",25,0.575714495080554,2.496
"646",1,"trailing",26,0.571449903821627,2.6
"647",1,"trailing",27,0.568909106616012,2.704
"648",1,"trailing",28,0.566553438401205,2.808
"649",1,"trailing",29,0.564385398103143,2.912
"650",1,"trailing",30,0.560750328365547,3.016
"651",1,"trailing",31,0.55890341262537,3.12
"652",1,"leading",1,0.561026110405281,0
"653",1,"leading",2,0.567979694634401,0.104
"654",1,"leading",3,0.577909357623228,0.208
"655",1,"leading",4,0.588135592178765,0.312
"656",1,"leading",5,0.595436062441644,0.416
"657",1,"leading",6,0.602066908749776,0.52
"658",1,"leading",7,0.606988098622671,0.624
"659",1,"leading",8,0.611654977952673,0.728
"660",1,"leading",9,0.615953095735684,0.832
"661",1,"leading",10,0.619717899719937,0.936
"662",1,"leading",11,0.620528799541683,1.04
"663",1,"leading",12,0.622351095651004,1.144
"664",1,"leading",13,0.621584673378258,1.248
"665",1,"leading",14,0.622185349618457,1.352
"666",1,"leading",15,0.620928516343147,1.456
"667",1,"leading",16,0.619767659594475,1.56
"668",1,"leading",17,0.617434081274797,1.664
"669",1,"leading",18,0.617219454481514,1.768
"670",1,"leading",19,0.61491740590454,1.872
"671",1,"leading",20,0.612397360096416,1.976
"672",1,"leading",21,0.608600520547777,2.08
"673",1,"leading",22,0.6083541690744,2.184
"674",1,"leading",23,0.605617022268343,2.288
"675",1,"leading",24,0.603409237696511,2.392
"676",1,"leading",25,0.60155991803663,2.496
"677",1,"leading",26,0.598932011414219,2.6
"678",1,"leading",27,0.595254456155446,2.704
"679",1,"leading",28,0.591822780605375,2.808
"680",1,"leading",29,0.590221846640187,2.912
"681",1,"leading",30,0.584645970454376,3.016
"682",1,"leading",31,0.582633171800951,3.12
"683",2,"trailing",1,0.562771259853655,0
"684",2,"trailing",2,0.567761877536228,0.104
"685",2,"trailing",3,0.577873270282,0.208
"686",2,"trailing",4,0.588846650051486,0.312
"687",2,"trailing",5,0.602037529945417,0.416
"688",2,"trailing",6,0.615823203825454,0.52
"689",2,"trailing",7,0.628554022842115,0.624
"690",2,"trailing",8,0.641157510409994,0.728
"691",2,"trailing",9,0.647424897053104,0.832
"692",2,"trailing",10,0.652437459547232,0.936
"693",2,"trailing",11,0.650533387394937,1.04
"694",2,"trailing",12,0.647046316662611,1.144
"695",2,"trailing",13,0.643454841712014,1.248
"696",2,"trailing",14,0.63994918461141,1.352
"697",2,"trailing",15,0.634073665815787,1.456
"698",2,"trailing",16,0.627975631567549,1.56
"699",2,"trailing",17,0.621102564613234,1.664
"700",2,"trailing",18,0.615787324824129,1.768
"701",2,"trailing",19,0.611141594949315,1.872
"702",2,"trailing",20,0.607829676017453,1.976
"703",2,"trailing",21,0.602636491506039,2.08
"704",2,"trailing",22,0.597718272900107,2.184
"705",2,"trailing",23,0.593005370727046,2.288
"706",2,"trailing",24,0.588431353179522,2.392
"707",2,"trailing",25,0.583625870689328,2.496
"708",2,"trailing",26,0.579813664912809,2.6
"709",2,"trailing",27,0.575050769785455,2.704
"710",2,"trailing",28,0.571429703000646,2.808
"711",2,"trailing",29,0.568285575828156,2.912
"712",2,"trailing",30,0.564260592715908,3.016
"713",2,"trailing",31,0.561870406103102,3.12
"714",2,"leading",1,0.566631404142761,0
"715",2,"leading",2,0.578754984638442,0.104
"716",2,"leading",3,0.591655649538701,0.208
"717",2,"leading",4,0.603442943079449,0.312
"718",2,"leading",5,0.612807478705146,0.416
"719",2,"leading",6,0.619315666239925,0.52
"720",2,"leading",7,0.622950393106604,0.624
"721",2,"leading",8,0.624518117395447,0.728
"722",2,"leading",9,0.624703681052786,0.832
"723",2,"leading",10,0.626839648860073,0.936
"724",2,"leading",11,0.625942936265318,1.04
"725",2,"leading",12,0.625952831093214,1.144
"726",2,"leading",13,0.625736767578198,1.248
"727",2,"leading",14,0.623443699640209,1.352
"728",2,"leading",15,0.622329324719111,1.456
"729",2,"leading",16,0.620676811582634,1.56
"730",2,"leading",17,0.618407729309808,1.664
"731",2,"leading",18,0.616329336988519,1.768
"732",2,"leading",19,0.612952100101721,1.872
"733",2,"leading",20,0.611075215577883,1.976
"734",2,"leading",21,0.609684318918818,2.08
"735",2,"leading",22,0.607417639669019,2.184
"736",2,"leading",23,0.60468513393118,2.288
"737",2,"leading",24,0.602638091922513,2.392
"738",2,"leading",25,0.600598699466437,2.496
"739",2,"leading",26,0.599028519394421,2.6
"740",2,"leading",27,0.59419377282236,2.704
"741",2,"leading",28,0.590401178551881,2.808
"742",2,"leading",29,0.58766842393311,2.912
"743",2,"leading",30,0.584093507978626,3.016
"744",2,"leading",31,0.580724505661451,3.12
"745",3,"trailing",1,0.560493792001143,0
"746",3,"trailing",2,0.564598869139349,0.104
"747",3,"trailing",3,0.571824344726625,0.208
"748",3,"trailing",4,0.581127347117161,0.312
"749",3,"trailing",5,0.589652528601746,0.416
"750",3,"trailing",6,0.597482254597911,0.52
"751",3,"trailing",7,0.608230146145243,0.624
"752",3,"trailing",8,0.619832201942764,0.728
"753",3,"trailing",9,0.630284107695533,0.832
"754",3,"trailing",10,0.639800537598911,0.936
"755",3,"trailing",11,0.6448177128396,1.04
"756",3,"trailing",12,0.647503346937385,1.144
"757",3,"trailing",13,0.647205307545361,1.248
"758",3,"trailing",14,0.643217568480156,1.352
"759",3,"trailing",15,0.641138455171509,1.456
"760",3,"trailing",16,0.635049253636801,1.56
"761",3,"trailing",17,0.629374683020793,1.664
"762",3,"trailing",18,0.622642001853056,1.768
"763",3,"trailing",19,0.618681753057147,1.872
"764",3,"trailing",20,0.614011040803725,1.976
"765",3,"trailing",21,0.608011007660658,2.08
"766",3,"trailing",22,0.603296344303026,2.184
"767",3,"trailing",23,0.599006455428834,2.288
"768",3,"trailing",24,0.594389788247673,2.392
"769",3,"trailing",25,0.590203016030737,2.496
"770",3,"trailing",26,0.585894159491764,2.6
"771",3,"trailing",27,0.579019014746891,2.704
"772",3,"trailing",28,0.576036486738942,2.808
"773",3,"trailing",29,0.573150734283071,2.912
"774",3,"trailing",30,0.568190808790565,3.016
"775",3,"trailing",31,0.564262072293605,3.12
"776",3,"leading",1,0.579471967899782,0
"777",3,"leading",2,0.596373588107738,0.104
"778",3,"leading",3,0.614851001846418,0.208
"779",3,"leading",4,0.626688077104687,0.312
"780",3,"leading",5,0.633927725578307,0.416
"781",3,"leading",6,0.638092174197682,0.52
"782",3,"leading",7,0.64025870624204,0.624
"783",3,"leading",8,0.640416321868496,0.728
"784",3,"leading",9,0.638836172081766,0.832
"785",3,"leading",10,0.637580267194882,0.936
"786",3,"leading",11,0.636254789182098,1.04
"787",3,"leading",12,0.634804736658634,1.144
"788",3,"leading",13,0.631195670372314,1.248
"789",3,"leading",14,0.628188653746206,1.352
"790",3,"leading",15,0.627562895056371,1.456
"791",3,"leading",16,0.624671233288349,1.56
"792",3,"leading",17,0.621995603090657,1.664
"793",3,"leading",18,0.620204941764047,1.768
"794",3,"leading",19,0.617974321853085,1.872
"795",3,"leading",20,0.615462693332498,1.976
"796",3,"leading",21,0.612579149516701,2.08
"797",3,"leading",22,0.609506153225817,2.184
"798",3,"leading",23,0.606054718634286,2.288
"799",3,"leading",24,0.603403452685924,2.392
"800",3,"leading",25,0.600163387884721,2.496
"801",3,"leading",26,0.596290382489497,2.6
"802",3,"leading",27,0.591489633362853,2.704
"803",3,"leading",28,0.587967358439146,2.808
"804",3,"leading",29,0.584062226544543,2.912
"805",3,"leading",30,0.581591414389631,3.016
"806",3,"leading",31,0.578618230354772,3.12
"807",4,"trailing",1,0.560722333901505,0
"808",4,"trailing",2,0.564473683703117,0.104
"809",4,"trailing",3,0.569231498391021,0.208
"810",4,"trailing",4,0.574678782330943,0.312
"811",4,"trailing",5,0.582866317045033,0.416
"812",4,"trailing",6,0.588848726594795,0.52
"813",4,"trailing",7,0.595599688004503,0.624
"814",4,"trailing",8,0.605658398221297,0.728
"815",4,"trailing",9,0.613336769505688,0.832
"816",4,"trailing",10,0.623733511474886,0.936
"817",4,"trailing",11,0.632067854357214,1.04
"818",4,"trailing",12,0.63948366728256,1.144
"819",4,"trailing",13,0.642029005738644,1.248
"820",4,"trailing",14,0.641984028349651,1.352
"821",4,"trailing",15,0.642689863316585,1.456
"822",4,"trailing",16,0.639866531271454,1.56
"823",4,"trailing",17,0.635512998505348,1.664
"824",4,"trailing",18,0.630618796826563,1.768
"825",4,"trailing",19,0.625859429084122,1.872
"826",4,"trailing",20,0.621848011360388,1.976
"827",4,"trailing",21,0.616133078626828,2.08
"828",4,"trailing",22,0.610354494785378,2.184
"829",4,"trailing",23,0.605872305362918,2.288
"830",4,"trailing",24,0.600853375018249,2.392
"831",4,"trailing",25,0.594978183834627,2.496
"832",4,"trailing",26,0.589428668282722,2.6
"833",4,"trailing",27,0.584429144321359,2.704
"834",4,"trailing",28,0.581167522731673,2.808
"835",4,"trailing",29,0.577782025133719,2.912
"836",4,"trailing",30,0.573736078859932,3.016
"837",4,"trailing",31,0.569485816802672,3.12
"838",4,"leading",1,0.588861205596516,0
"839",4,"leading",2,0.612588299262545,0.104
"840",4,"leading",3,0.637773555864271,0.208
"841",4,"leading",4,0.650172391158597,0.312
"842",4,"leading",5,0.657923369639302,0.416
"843",4,"leading",6,0.659040433112445,0.52
"844",4,"leading",7,0.657333159818068,0.624
"845",4,"leading",8,0.654681101330479,0.728
"846",4,"leading",9,0.650580527944138,0.832
"847",4,"leading",10,0.647137861792693,0.936
"848",4,"leading",11,0.643242224424742,1.04
"849",4,"leading",12,0.640973532469801,1.144
"850",4,"leading",13,0.637122303111603,1.248
"851",4,"leading",14,0.633649814088342,1.352
"852",4,"leading",15,0.631083332712224,1.456
"853",4,"leading",16,0.628101328334477,1.56
"854",4,"leading",17,0.625600797787284,1.664
"855",4,"leading",18,0.62352134434943,1.768
"856",4,"leading",19,0.619009207654409,1.872
"857",4,"leading",20,0.61557317577145,1.976
"858",4,"leading",21,0.611636442464455,2.08
"859",4,"leading",22,0.606381628393475,2.184
"860",4,"leading",23,0.604805314617926,2.288
"861",4,"leading",24,0.601603378291473,2.392
"862",4,"leading",25,0.597629783120391,2.496
"863",4,"leading",26,0.592988691232857,2.6
"864",4,"leading",27,0.590485023198341,2.704
"865",4,"leading",28,0.587640414873095,2.808
"866",4,"leading",29,0.585051771254356,2.912
"867",4,"leading",30,0.581402398870071,3.016
"868",4,"leading",31,0.579183818548391,3.12
"869",5,"trailing",1,0.557489729116854,0
"870",5,"trailing",2,0.560287054051234,0.104
"871",5,"trailing",3,0.565156635664397,0.208
"872",5,"trailing",4,0.570254354845478,0.312
"873",5,"trailing",5,0.576988973120243,0.416
"874",5,"trailing",6,0.58466555766685,0.52
"875",5,"trailing",7,0.591790798155849,0.624
"876",5,"trailing",8,0.59967997902847,0.728
"877",5,"trailing",9,0.606268692506506,0.832
"878",5,"trailing",10,0.612734045302178,0.936
"879",5,"trailing",11,0.618158087793634,1.04
"880",5,"trailing",12,0.625244115485672,1.144
"881",5,"trailing",13,0.631213048424271,1.248
"882",5,"trailing",14,0.635035585239133,1.352
"883",5,"trailing",15,0.63756457062364,1.456
"884",5,"trailing",16,0.63860144591849,1.56
"885",5,"trailing",17,0.637563485556835,1.664
"886",5,"trailing",18,0.633869832506341,1.768
"887",5,"trailing",19,0.628041008426908,1.872
"888",5,"trailing",20,0.623969954137602,1.976
"889",5,"trailing",21,0.618857868499301,2.08
"890",5,"trailing",22,0.616852788821817,2.184
"891",5,"trailing",23,0.612819352561518,2.288
"892",5,"trailing",24,0.607791970133167,2.392
"893",5,"trailing",25,0.601019677484074,2.496
"894",5,"trailing",26,0.595538853483425,2.6
"895",5,"trailing",27,0.591143476931723,2.704
"896",5,"trailing",28,0.586800535211356,2.808
"897",5,"trailing",29,0.58268835033599,2.912
"898",5,"trailing",30,0.578175482130953,3.016
"899",5,"trailing",31,0.574098105329861,3.12
"900",5,"leading",1,0.598910190388813,0
"901",5,"leading",2,0.626698930878509,0.104
"902",5,"leading",3,0.653887671221349,0.208
"903",5,"leading",4,0.668305666241966,0.312
"904",5,"leading",5,0.673889791891225,0.416
"905",5,"leading",6,0.673094274923571,0.52
"906",5,"leading",7,0.669385409980626,0.624
"907",5,"leading",8,0.664260097381849,0.728
"908",5,"leading",9,0.659522449494003,0.832
"909",5,"leading",10,0.656606015346425,0.936
"910",5,"leading",11,0.651541186973485,1.04
"911",5,"leading",12,0.647479014125843,1.144
"912",5,"leading",13,0.640585366715924,1.248
"913",5,"leading",14,0.637290372816198,1.352
"914",5,"leading",15,0.634350814861595,1.456
"915",5,"leading",16,0.630524937743716,1.56
"916",5,"leading",17,0.627417603733442,1.664
"917",5,"leading",18,0.625916470141968,1.768
"918",5,"leading",19,0.62090900549685,1.872
"919",5,"leading",20,0.61654715480453,1.976
"920",5,"leading",21,0.612480425422927,2.08
"921",5,"leading",22,0.60767347153052,2.184
"922",5,"leading",23,0.604862845204386,2.288
"923",5,"leading",24,0.60168815368147,2.392
"924",5,"leading",25,0.596794537082578,2.496
"925",5,"leading",26,0.593213172054968,2.6
"926",5,"leading",27,0.590439635005206,2.704
"927",5,"leading",28,0.586468629831196,2.808
"928",5,"leading",29,0.582225337766754,2.912
"929",5,"leading",30,0.578262457255912,3.016
"930",5,"leading",31,0.57555516099035,3.12
"931",6,"trailing",1,0.55641947918496,0
"932",6,"trailing",2,0.560078912673393,0.104
"933",6,"trailing",3,0.565485268549513,0.208
"934",6,"trailing",4,0.570597686531493,0.312
"935",6,"trailing",5,0.576601759633611,0.416
"936",6,"trailing",6,0.583286985527272,0.52
"937",6,"trailing",7,0.591122372097246,0.624
"938",6,"trailing",8,0.598626751679056,0.728
"939",6,"trailing",9,0.603490990381797,0.832
"940",6,"trailing",10,0.607213481560823,0.936
"941",6,"trailing",11,0.611898710247072,1.04
"942",6,"trailing",12,0.61548683396963,1.144
"943",6,"trailing",13,0.621221203615905,1.248
"944",6,"trailing",14,0.625688027834845,1.352
"945",6,"trailing",15,0.628827793758135,1.456
"946",6,"trailing",16,0.63019285949594,1.56
"947",6,"trailing",17,0.631006116790812,1.664
"948",6,"trailing",18,0.630785991193242,1.768
"949",6,"trailing",19,0.62741260176304,1.872
"950",6,"trailing",20,0.625415522950924,1.976
"951",6,"trailing",21,0.621809065348564,2.08
"952",6,"trailing",22,0.618299510986812,2.184
"953",6,"trailing",23,0.613538030037956,2.288
"954",6,"trailing",24,0.608766967861364,2.392
"955",6,"trailing",25,0.604690817042908,2.496
"956",6,"trailing",26,0.598752056418895,2.6
"957",6,"trailing",27,0.594655473015028,2.704
"958",6,"trailing",28,0.59020096289007,2.808
"959",6,"trailing",29,0.584616278008207,2.912
"960",6,"trailing",30,0.581854486720689,3.016
"961",6,"trailing",31,0.577703165118198,3.12
"962",6,"leading",1,0.604025635496926,0
"963",6,"leading",2,0.633859430996017,0.104
"964",6,"leading",3,0.662563582820367,0.208
"965",6,"leading",4,0.678733422062297,0.312
"966",6,"leading",5,0.684692411501979,0.416
"967",6,"leading",6,0.680126532757844,0.52
"968",6,"leading",7,0.675366917987602,0.624
"969",6,"leading",8,0.670718232742037,0.728
"970",6,"leading",9,0.664446303277879,0.832
"971",6,"leading",10,0.658573724959492,0.936
"972",6,"leading",11,0.65314112661005,1.04
"973",6,"leading",12,0.647383773955369,1.144
"974",6,"leading",13,0.641360843283568,1.248
"975",6,"leading",14,0.637328688457531,1.352
"976",6,"leading",15,0.632863025091824,1.456
"977",6,"leading",16,0.629710954312958,1.56
"978",6,"leading",17,0.625945583503169,1.664
"979",6,"leading",18,0.622767564120622,1.768
"980",6,"leading",19,0.618800288960338,1.872
"981",6,"leading",20,0.613867401504286,1.976
"982",6,"leading",21,0.608533000673663,2.08
"983",6,"leading",22,0.604641719343189,2.184
"984",6,"leading",23,0.601047847004749,2.288
"985",6,"leading",24,0.596365816738169,2.392
"986",6,"leading",25,0.594258235645993,2.496
"987",6,"leading",26,0.591115475141537,2.6
"988",6,"leading",27,0.586179803248006,2.704
"989",6,"leading",28,0.582758185554299,2.808
"990",6,"leading",29,0.579075829100814,2.912
"991",6,"leading",30,0.576096432314164,3.016
"992",6,"leading",31,0.573376340277375,3.12
"993",7,"trailing",1,0.559452013146443,0
"994",7,"trailing",2,0.563440303778937,0.104
"995",7,"trailing",3,0.568563450538545,0.208
"996",7,"trailing",4,0.575177495859064,0.312
"997",7,"trailing",5,0.582965780640952,0.416
"998",7,"trailing",6,0.58906434324116,0.52
"999",7,"trailing",7,0.596320200384876,0.624
"1000",7,"trailing",8,0.601742969435092,0.728
"1001",7,"trailing",9,0.606071451111504,0.832
"1002",7,"trailing",10,0.610007484863447,0.936
"1003",7,"trailing",11,0.613199727178391,1.04
"1004",7,"trailing",12,0.617216573589888,1.144
"1005",7,"trailing",13,0.618690103423083,1.248
"1006",7,"trailing",14,0.622173593331174,1.352
"1007",7,"trailing",15,0.624183876419709,1.456
"1008",7,"trailing",16,0.625689596361776,1.56
"1009",7,"trailing",17,0.626642670173001,1.664
"1010",7,"trailing",18,0.626574094391819,1.768
"1011",7,"trailing",19,0.625127231871286,1.872
"1012",7,"trailing",20,0.623266911152706,1.976
"1013",7,"trailing",21,0.620736763181223,2.08
"1014",7,"trailing",22,0.617689443550843,2.184
"1015",7,"trailing",23,0.614122075656492,2.288
"1016",7,"trailing",24,0.613094387495527,2.392
"1017",7,"trailing",25,0.608884684090945,2.496
"1018",7,"trailing",26,0.602666388226194,2.6
"1019",7,"trailing",27,0.599033951569062,2.704
"1020",7,"trailing",28,0.595494691378711,2.808
"1021",7,"trailing",29,0.591137813226189,2.912
"1022",7,"trailing",30,0.586528362955937,3.016
"1023",7,"trailing",31,0.583424563529552,3.12
"1024",7,"leading",1,0.604430812339106,0
"1025",7,"leading",2,0.63582650329475,0.104
"1026",7,"leading",3,0.664844285508567,0.208
"1027",7,"leading",4,0.681291450004482,0.312
"1028",7,"leading",5,0.684673701674628,0.416
"1029",7,"leading",6,0.683085997888279,0.52
"1030",7,"leading",7,0.677862004571783,0.624
"1031",7,"leading",8,0.672614637647795,0.728
"1032",7,"leading",9,0.668073062562907,0.832
"1033",7,"leading",10,0.663069193996495,0.936
"1034",7,"leading",11,0.657003388997167,1.04
"1035",7,"leading",12,0.650832657117182,1.144
"1036",7,"leading",13,0.644510361515154,1.248
"1037",7,"leading",14,0.640601265193716,1.352
"1038",7,"leading",15,0.634972658933579,1.456
"1039",7,"leading",16,0.630961079974797,1.56
"1040",7,"leading",17,0.627178511636996,1.664
"1041",7,"leading",18,0.62398663083319,1.768
"1042",7,"leading",19,0.61798689720123,1.872
"1043",7,"leading",20,0.612925446344995,1.976
"1044",7,"leading",21,0.607678312269455,2.08
"1045",7,"leading",22,0.604370190835936,2.184
"1046",7,"leading",23,0.599450069391501,2.288
"1047",7,"leading",24,0.594598332096987,2.392
"1048",7,"leading",25,0.593240966158967,2.496
"1049",7,"leading",26,0.591262624749539,2.6
"1050",7,"leading",27,0.586576905473558,2.704
"1051",7,"leading",28,0.583357997205349,2.808
"1052",7,"leading",29,0.580702626464661,2.912
"1053",7,"leading",30,0.577673554281665,3.016
"1054",7,"leading",31,0.574056438751158,3.12
"1055",8,"trailing",1,0.563752115009954,0
"1056",8,"trailing",2,0.56797630746231,0.104
"1057",8,"trailing",3,0.574233810105853,0.208
"1058",8,"trailing",4,0.583163081528279,0.312
"1059",8,"trailing",5,0.589638649995252,0.416
"1060",8,"trailing",6,0.596214353228548,0.52
"1061",8,"trailing",7,0.602240821918051,0.624
"1062",8,"trailing",8,0.60694556075057,0.728
"1063",8,"trailing",9,0.611038881061254,0.832
"1064",8,"trailing",10,0.616568412556928,0.936
"1065",8,"trailing",11,0.619506093592517,1.04
"1066",8,"trailing",12,0.622134891738251,1.144
"1067",8,"trailing",13,0.622573407658877,1.248
"1068",8,"trailing",14,0.624520307564236,1.352
"1069",8,"trailing",15,0.624981368238634,1.456
"1070",8,"trailing",16,0.626098951126626,1.56
"1071",8,"trailing",17,0.626963385956194,1.664
"1072",8,"trailing",18,0.626424086286736,1.768
"1073",8,"trailing",19,0.625354091254477,1.872
"1074",8,"trailing",20,0.623439491156509,1.976
"1075",8,"trailing",21,0.620738217844007,2.08
"1076",8,"trailing",22,0.61885192189469,2.184
"1077",8,"trailing",23,0.616055635549313,2.288
"1078",8,"trailing",24,0.613330980207448,2.392
"1079",8,"trailing",25,0.610550841819689,2.496
"1080",8,"trailing",26,0.60485097791464,2.6
"1081",8,"trailing",27,0.601016130804781,2.704
"1082",8,"trailing",28,0.597990292589189,2.808
"1083",8,"trailing",29,0.595869466007735,2.912
"1084",8,"trailing",30,0.592688340570676,3.016
"1085",8,"trailing",31,0.589574371059459,3.12
"1086",8,"leading",1,0.601887287831045,0
"1087",8,"leading",2,0.633521090462816,0.104
"1088",8,"leading",3,0.661775785849566,0.208
"1089",8,"leading",4,0.678661705763377,0.312
"1090",8,"leading",5,0.686468771549143,0.416
"1091",8,"leading",6,0.684178393103673,0.52
"1092",8,"leading",7,0.679333522025381,0.624
"1093",8,"leading",8,0.674378352048656,0.728
"1094",8,"leading",9,0.667365925406395,0.832
"1095",8,"leading",10,0.661348119261198,0.936
"1096",8,"leading",11,0.656030351837436,1.04
"1097",8,"leading",12,0.651346770252332,1.144
"1098",8,"leading",13,0.646957610095042,1.248
"1099",8,"leading",14,0.640748128310977,1.352
"1100",8,"leading",15,0.636470807537777,1.456
"1101",8,"leading",16,0.63241617436558,1.56
"1102",8,"leading",17,0.625429624190862,1.664
"1103",8,"leading",18,0.621495027975096,1.768
"1104",8,"leading",19,0.617174886584945,1.872
"1105",8,"leading",20,0.613650049604683,1.976
"1106",8,"leading",21,0.608984515231623,2.08
"1107",8,"leading",22,0.60445529134542,2.184
"1108",8,"leading",23,0.599924893671816,2.288
"1109",8,"leading",24,0.595286857323757,2.392
"1110",8,"leading",25,0.594103481808211,2.496
"1111",8,"leading",26,0.591229249836231,2.6
"1112",8,"leading",27,0.586868056175377,2.704
"1113",8,"leading",28,0.58419453085111,2.808
"1114",8,"leading",29,0.580851663584222,2.912
"1115",8,"leading",30,0.576325697495657,3.016
"1116",8,"leading",31,0.573755984289127,3.12
"1117",9,"trailing",1,0.563061230935372,0
"1118",9,"trailing",2,0.567214430591346,0.104
"1119",9,"trailing",3,0.573759660035633,0.208
"1120",9,"trailing",4,0.582898972634583,0.312
"1121",9,"trailing",5,0.590304060894967,0.416
"1122",9,"trailing",6,0.598452264120704,0.52
"1123",9,"trailing",7,0.605403241383652,0.624
"1124",9,"trailing",8,0.610447857360528,0.728
"1125",9,"trailing",9,0.616004074547396,0.832
"1126",9,"trailing",10,0.620032797232598,0.936
"1127",9,"trailing",11,0.622039598652679,1.04
"1128",9,"trailing",12,0.625142397981118,1.144
"1129",9,"trailing",13,0.626470337446279,1.248
"1130",9,"trailing",14,0.625962071307817,1.352
"1131",9,"trailing",15,0.626286932043134,1.456
"1132",9,"trailing",16,0.625852939276252,1.56
"1133",9,"trailing",17,0.626104572687061,1.664
"1134",9,"trailing",18,0.623782482206968,1.768
"1135",9,"trailing",19,0.623487286276745,1.872
"1136",9,"trailing",20,0.621055469140593,1.976
"1137",9,"trailing",21,0.619544697045858,2.08
"1138",9,"trailing",22,0.617198819552948,2.184
"1139",9,"trailing",23,0.613730030352742,2.288
"1140",9,"trailing",24,0.613123485246445,2.392
"1141",9,"trailing",25,0.609700601806224,2.496
"1142",9,"trailing",26,0.606305574303918,2.6
"1143",9,"trailing",27,0.603070027158469,2.704
"1144",9,"trailing",28,0.599909937975566,2.808
"1145",9,"trailing",29,0.598813408313054,2.912
"1146",9,"trailing",30,0.596714156992377,3.016
"1147",9,"trailing",31,0.593806289518408,3.12
"1148",9,"leading",1,0.60078032963746,0
"1149",9,"leading",2,0.629174597316967,0.104
"1150",9,"leading",3,0.655425050033125,0.208
"1151",9,"leading",4,0.671830460133234,0.312
"1152",9,"leading",5,0.679844669255697,0.416
"1153",9,"leading",6,0.67978870646988,0.52
"1154",9,"leading",7,0.677964538025755,0.624
"1155",9,"leading",8,0.673835151003043,0.728
"1156",9,"leading",9,0.668086284881354,0.832
